X1,X2,X3,y
2.84,0.21,9.13,1
5.27,9.59,7.81,0
6.17,6.85,4.14,1
7.47,0.52,2.48,1
6.17,4.24,5.08,1
0.75,0.03,7.1,0
3.17,4.28,3.29,0
0.59,8.84,5.78,0
0.08,0.48,4.43,0
6.57,8.11,7.88,1
4.04,2.79,8.12,1
8.75,1.17,1.19,1
6.11,4.7,9.07,1
5.73,8.42,5.94,0
0.54,7.11,4.59,0
0.09,2.61,5.4,0
5.09,3.21,8.65,1
2.99,8.73,1.77,0
6.94,5.75,8.8,1
4.38,5.66,0.21,0
9.59,5.15,4.24,1
1.44,1.23,6.04,0
5.91,1.86,9.68,1
6.73,6.13,6.78,1
3.97,6.95,4.6,0
1.59,1.48,0.4,0
5.55,2.03,6.01,1
7.23,9.89,0.97,0
7.66,5.66,9.72,1
1.62,6.29,5.62,0
4.67,8.68,3.77,0
9.46,4.92,7.68,1
5.97,1.8,9.66,1
7.27,0.74,9.99,1
8.02,7.3,2.73,1
2.4,1.85,0.02,0
0.87,2.95,0.02,0
1.67,7.64,9.32,0
4.8,9.13,1.22,0
7.55,3.43,9.77,1
4.19,2.7,2.2,0
9.71,0.89,4.18,1
2.16,9.27,0.42,0
8.27,3.06,5.94,1
1.9,6.54,2.81,0
4.5,8.14,6.26,0
1.42,4.1,6.63,0
4.83,8.6,4.9,0
8.6,5.56,0.06,1
1.76,1.72,4.88,0
0.29,0.13,4.64,0
1.29,0.01,1.78,0
4.69,1.82,2.67,0
1.28,3.76,3.06,0
8.76,5.75,8.19,1
5.71,9.13,3.31,0
1.08,2.81,8.43,0
8.54,7.7,1.13,1
1.31,7.31,6.3,0
1.39,7.1,3.5,0
8.81,5.75,8.43,1
0.42,1.54,6.94,0
9.29,6.37,6.49,1
7.0,1.96,6.22,1
1.02,4.93,7.59,0
5.44,0.47,2.92,1
5.66,1.38,5.6,1
6.64,8.77,9.51,1
6.51,1.22,9.38,1
4.34,6.1,4.7,0
3.56,1.92,5.36,0
3.3,2.97,0.94,0
1.06,2.41,9.7,0
8.7,9.86,0.6,1
1.65,1.35,5.68,0
7.06,8.69,8.74,1
9.64,8.4,7.09,1
0.66,7.23,9.95,0
8.94,5.93,5.88,1
7.22,1.72,4.01,1
1.14,3.92,6.94,0
7.34,6.62,8.09,1
0.39,0.13,6.21,0
5.67,4.26,9.73,1
5.61,8.08,3.6,0
3.83,4.03,6.3,0
4.01,9.91,8.31,0
3.88,8.18,3.24,0
5.27,2.66,3.31,1
0.47,0.82,7.91,0
1.01,3.56,7.86,0
6.83,0.93,1.47,1
6.72,2.11,4.8,1
2.86,0.18,4.24,0
5.82,4.93,8.77,1
4.43,4.38,8.21,1
1.74,6.15,7.79,0
9.24,9.16,1.0,1
6.54,8.38,7.44,1
0.94,7.0,3.02,0
5.64,0.62,2.16,1
1.19,9.99,5.03,0
5.1,9.15,5.57,0
9.5,2.43,5.75,1
0.96,9.48,6.19,0
4.86,7.37,0.15,0
3.37,6.36,0.37,0
4.26,8.63,3.07,0
8.04,2.41,2.73,1
2.62,4.03,5.27,0
9.46,1.68,1.78,1
6.08,5.96,5.38,1
6.41,7.84,8.6,1
3.09,6.93,1.03,0
2.84,7.53,2.54,0
1.6,9.27,9.35,0
9.0,7.27,7.09,1
7.61,4.88,9.23,1
2.26,1.32,9.98,0
8.3,3.37,8.13,1
3.76,9.61,9.3,0
1.91,6.55,6.07,0
5.2,2.76,8.51,1
3.8,8.22,0.95,0
6.33,7.58,9.79,1
2.6,5.31,6.67,0
8.75,4.1,8.81,1
5.47,3.07,4.8,1
1.64,3.05,2.17,0
4.73,9.32,4.49,0
4.1,3.5,5.06,0
9.28,3.49,0.72,1
6.39,6.32,9.66,1
9.12,3.25,3.95,1
5.82,3.41,3.03,1
7.36,7.74,2.9,1
0.58,3.36,8.3,0
6.87,7.36,9.5,1
5.05,5.53,0.94,0
4.21,9.37,7.55,0
5.33,9.2,7.05,0
3.77,7.82,4.91,0
0.54,3.7,6.64,0
4.49,8.59,8.68,0
9.33,3.91,0.29,1
8.83,1.79,2.01,1
4.51,0.63,0.05,1
8.84,6.28,0.9,1
9.1,2.42,1.55,1
4.45,1.32,4.36,1
1.02,3.83,5.88,0
2.16,8.95,6.26,0
4.31,0.15,9.68,1
3.33,5.34,9.3,0
2.2,1.03,2.65,0
0.8,2.46,1.94,0
3.71,9.82,7.37,0
2.43,5.71,4.01,0
0.6,4.46,0.13,0
1.2,3.61,2.21,0
7.32,1.93,7.05,1
6.8,0.47,7.05,1
9.99,2.1,9.21,1
0.6,2.21,2.92,0
4.71,1.71,7.55,1
6.72,4.63,6.65,1
1.88,1.64,3.52,0
6.34,9.92,4.25,0
0.4,5.99,0.42,0
1.89,9.25,5.43,0
8.83,0.65,2.6,1
4.54,4.68,6.51,0
8.93,2.32,6.09,1
0.04,7.64,1.18,0
7.07,1.71,2.4,1
1.96,0.25,4.85,0
4.61,6.78,9.37,0
2.85,2.87,4.23,0
4.84,3.48,7.6,1
1.58,1.56,2.94,0
8.51,8.76,1.95,1
6.89,1.22,9.32,1
6.16,2.71,9.99,1
4.57,7.52,2.28,0
7.62,4.23,1.14,1
9.5,3.97,5.57,1
5.29,8.7,6.44,0
2.02,0.65,5.5,0
9.75,5.53,9.16,1
2.17,3.11,1.16,0
2.96,4.5,4.12,0
2.02,4.9,8.45,0
9.57,7.74,3.7,1
9.68,2.81,7.51,1
5.92,4.66,2.83,1
4.22,5.73,6.12,0
8.06,8.57,5.54,1
8.71,6.06,2.38,1
5.54,8.51,6.85,0
2.71,1.69,5.94,0
5.96,5.27,7.63,1
5.36,3.85,0.28,0
9.69,3.82,3.08,1
9.68,2.11,1.18,1
7.35,8.17,2.41,1
5.3,7.73,3.01,0
3.33,8.49,8.98,0
2.69,3.88,8.14,0
2.85,5.34,4.81,0
0.3,8.9,0.34,0
9.97,6.37,1.81,1
0.73,6.75,9.53,0
4.71,3.36,3.99,0
6.74,4.3,1.46,1
1.55,2.04,8.51,0
0.66,0.47,6.01,0
0.41,2.97,9.39,0
6.85,8.91,1.29,0
8.39,9.72,0.63,1
8.5,6.7,3.28,1
7.71,6.55,9.62,1
1.67,2.37,7.75,0
5.85,4.53,7.99,1
7.86,2.58,2.59,1
6.18,0.05,7.16,1
5.53,8.01,7.07,1
2.09,9.31,4.67,0
9.67,3.07,5.0,1
0.34,9.17,1.04,0
3.49,0.18,6.7,1
8.9,1.2,4.95,1
7.16,6.12,2.82,1
5.46,3.47,5.8,1
2.68,8.81,0.7,0
3.68,7.64,7.27,0
6.2,9.54,3.32,0
1.43,3.8,1.25,0
7.89,2.2,9.22,1
9.21,6.3,0.53,1
8.64,7.06,3.81,1
9.69,6.11,8.8,1
5.63,6.79,6.12,0
6.76,8.51,2.79,0
5.18,4.16,4.82,1
6.37,5.93,2.69,1
8.53,1.44,8.8,1
2.39,2.92,5.71,0
7.16,6.15,1.55,1
8.99,9.07,9.46,1
1.69,9.09,6.12,0
2.49,7.67,3.31,0
3.05,3.95,5.35,0
7.8,6.98,6.6,1
9.93,4.97,6.66,1
0.91,0.48,9.24,0
8.79,1.11,9.67,1
4.86,3.93,6.16,1
1.92,9.46,5.09,0
8.39,0.23,3.31,1
7.61,1.49,9.21,1
5.29,3.2,3.67,1
9.35,7.89,2.44,1
6.19,6.35,1.6,0
8.45,7.01,1.39,1
8.76,2.17,2.82,1
4.03,4.91,3.26,0
5.74,6.95,2.96,0
4.39,9.51,2.44,0
7.36,8.75,4.2,1
7.74,9.95,0.45,0
1.52,9.47,7.18,0
6.69,4.89,7.27,1
2.18,9.27,2.77,0
3.45,0.32,6.53,1
4.77,2.02,1.07,0
0.68,4.2,3.29,0
7.26,7.73,4.19,1
5.07,0.54,3.82,1
1.83,2.6,4.48,0
3.81,0.93,3.31,1
7.27,0.95,6.33,1
0.35,5.43,2.91,0
6.72,5.54,9.51,1
4.63,1.35,3.39,1
6.95,1.13,7.55,1
3.32,1.94,4.37,0
4.63,5.56,6.32,0
3.1,5.31,8.43,0
7.9,7.45,8.29,1
9.08,2.0,7.78,1
3.51,0.13,5.78,1
3.48,8.48,3.02,0
0.94,5.23,8.73,0
1.8,5.69,5.09,0
7.31,4.0,7.78,1
4.99,6.11,8.24,1
6.11,5.49,7.12,1
3.07,8.96,1.91,0
1.79,6.28,0.84,0
9.61,9.58,1.13,1
0.95,1.2,7.68,0
6.04,7.79,9.66,1
3.05,3.64,5.46,0
8.24,7.75,8.72,1
8.75,9.64,2.81,1
4.51,0.45,0.65,0
0.8,8.79,2.57,0
8.34,8.43,3.41,1
1.41,3.49,9.21,0
1.34,2.59,2.92,0
7.93,7.95,8.95,1
0.56,9.99,0.79,0
2.57,5.62,9.81,0
4.13,3.93,5.6,0
9.98,1.63,0.42,1
4.78,7.64,8.03,0
8.49,3.55,5.3,1
7.3,3.19,0.56,1
3.83,2.76,0.67,0
0.59,8.3,2.64,0
8.34,0.32,5.18,1
3.14,2.88,5.89,0
2.45,3.69,6.25,0
5.26,3.15,4.33,1
3.11,2.32,0.74,0
3.88,8.11,6.38,0
2.74,0.86,9.22,1
8.26,2.34,4.55,1
0.53,1.16,4.24,0
0.07,6.18,5.24,0
3.6,4.86,1.9,0
0.95,1.97,0.21,0
9.06,1.51,3.55,1
3.79,5.34,8.02,0
2.11,8.04,0.37,0
8.17,3.66,3.58,1
6.99,6.22,3.75,1
7.91,3.05,2.28,1
1.41,7.55,5.62,0
3.15,7.17,9.65,0
9.45,2.5,0.7,1
2.27,1.32,6.69,0
7.37,4.89,5.16,1
4.47,2.73,0.6,0
0.39,3.73,7.81,0
3.61,2.41,9.63,1
0.77,2.48,8.83,0
9.92,7.98,1.71,1
4.07,9.39,5.5,0
3.85,9.12,1.18,0
4.88,6.09,8.49,1
5.37,0.54,9.27,1
9.84,0.3,4.79,1
5.56,0.78,3.56,1
0.6,9.59,9.91,0
3.77,1.17,9.82,1
8.24,5.9,5.43,1
6.41,5.84,4.15,1
1.56,8.29,4.92,0
3.02,5.43,1.4,0
6.35,1.21,3.59,1
2.61,1.4,7.47,0
4.52,5.47,0.03,0
2.86,7.12,7.82,0
1.88,5.2,7.42,0
9.54,1.31,2.84,1
4.78,7.88,4.93,0
8.6,7.83,2.85,1
0.38,0.93,2.06,0
6.63,2.26,5.72,1
3.85,0.34,9.72,1
9.84,6.94,7.31,1
0.56,6.49,4.13,0
9.62,5.25,9.24,1
0.08,0.65,7.51,0
0.56,5.17,2.23,0
1.12,7.8,7.12,0
8.79,5.17,4.09,1
6.51,1.74,1.56,1
6.24,4.79,0.43,0
5.7,6.73,1.41,0
7.29,0.76,4.09,1
5.64,4.33,3.49,1
9.19,6.55,5.18,1
9.38,6.38,4.58,1
7.76,2.06,7.74,1
4.07,4.45,2.82,0
2.16,2.3,7.24,0
2.97,6.47,9.01,0
9.0,4.69,0.64,1
2.07,7.21,8.19,0
3.68,6.38,4.1,0
2.25,6.05,7.36,0
0.89,1.83,1.96,0
5.05,4.01,1.02,0
4.74,4.25,9.89,1
6.55,0.64,5.16,1
2.36,8.77,5.63,0
8.25,6.77,6.03,1
0.96,4.66,3.13,0
6.58,0.02,1.49,1
9.73,4.5,2.86,1
9.44,2.55,1.39,1
4.44,7.28,9.4,0
9.52,4.89,2.8,1
4.41,0.05,7.26,1
6.32,4.33,4.41,1
4.51,9.96,6.81,0
9.71,4.01,5.53,1
9.2,3.4,3.86,1
9.2,0.26,3.91,1
8.58,6.1,3.6,1
9.46,3.11,0.52,1
3.4,3.32,4.11,0
7.24,5.58,7.88,1
7.06,4.72,4.49,1
0.73,2.39,3.27,0
9.42,3.54,8.46,1
9.21,7.34,6.48,1
5.13,3.11,4.01,1
9.54,8.99,2.3,1
4.55,9.75,5.52,0
8.74,3.48,1.46,1
4.44,0.77,8.41,1
7.27,3.64,2.61,1
3.26,8.26,4.88,0
2.42,8.57,2.86,0
7.34,9.03,7.26,1
0.02,4.91,1.37,0
1.03,5.64,9.64,0
6.07,4.8,1.19,1
4.97,6.01,9.07,1
2.82,0.33,9.16,1
1.45,2.94,4.88,0
8.25,8.11,4.28,1
7.48,5.51,8.93,1
8.38,4.35,2.48,1
4.25,4.16,0.61,0
0.86,5.68,8.06,0
0.17,1.87,4.03,0
6.73,7.67,1.8,1
4.81,7.66,7.19,0
9.46,7.59,9.0,1
5.43,2.68,5.89,1
2.84,7.36,8.28,0
1.15,8.0,1.03,0
6.07,6.22,5.6,1
5.21,5.1,0.57,0
0.29,7.91,8.41,0
2.53,0.52,2.07,0
3.19,4.96,1.19,0
8.53,0.98,7.91,1
6.21,3.32,6.8,1
1.44,2.02,6.36,0
8.35,8.36,6.31,1
8.37,2.22,0.19,1
7.57,3.94,6.24,1
9.13,3.73,1.92,1
6.29,5.32,9.05,1
8.37,6.63,3.41,1
3.69,9.79,4.05,0
3.99,5.84,2.11,0
9.85,3.79,2.54,1
9.25,1.24,9.71,1
5.14,4.26,6.3,1
8.05,7.93,1.34,1
4.57,3.96,6.38,1
5.56,6.84,3.18,0
5.76,8.97,8.94,1
1.66,8.76,0.57,0
9.39,7.48,9.01,1
5.65,8.81,8.75,1
5.07,6.08,7.45,1
2.17,9.45,2.75,0
2.28,5.92,6.97,0
0.84,4.22,8.95,0
2.7,9.22,3.22,0
7.84,5.22,8.47,1
2.82,4.55,3.6,0
3.33,7.66,7.59,0
8.52,1.94,8.83,1
4.9,9.13,1.99,0
1.55,2.77,6.96,0
7.0,2.39,3.31,1
4.96,8.17,1.03,0
1.65,0.71,0.6,0
4.02,4.88,2.89,0
8.77,0.16,3.42,1
9.03,4.78,5.45,1
7.94,4.59,1.53,1
4.82,7.89,7.7,0
9.57,3.59,8.94,1
6.13,3.36,8.86,1
4.85,8.73,0.73,0
0.08,8.02,8.23,0
2.17,3.39,3.16,0
4.06,1.05,3.63,1
0.37,6.75,7.25,0
8.36,6.7,1.62,1
9.95,4.05,1.53,1
6.44,2.0,6.72,1
1.2,9.29,9.51,0
4.29,5.14,3.77,0
7.02,3.95,4.93,1
7.15,4.56,1.33,1
6.52,8.02,6.85,1
3.99,7.8,8.62,0
2.01,6.6,0.7,0
3.65,9.7,2.99,0
8.4,9.3,6.9,1
2.44,6.19,4.67,0
1.76,4.74,4.31,0
6.61,9.81,7.01,1
6.91,0.32,0.43,1
4.64,5.28,7.13,1
6.13,1.53,3.33,1
2.91,3.82,8.86,0
6.69,1.39,6.8,1
7.72,0.05,0.85,1
4.35,1.87,8.54,1
7.66,2.49,1.48,1
3.45,8.33,6.64,0
5.35,5.04,2.78,1
2.68,2.49,5.7,0
9.31,6.43,7.37,1
4.23,7.91,0.56,0
3.07,9.07,0.67,0
2.32,6.19,3.26,0
4.8,0.2,3.18,1
3.18,5.75,4.83,0
5.12,6.22,9.05,1
9.86,2.47,5.87,1
5.3,0.41,2.96,1
6.47,5.45,9.17,1
5.28,6.85,9.51,1
4.9,3.9,2.5,0
8.69,6.49,6.05,1
6.36,6.49,7.03,1
0.02,7.7,2.65,0
9.93,7.26,4.6,1
8.71,0.34,1.08,1
6.57,8.83,1.38,0
8.31,9.49,7.04,1
8.32,7.67,4.85,1
5.78,3.62,3.06,1
2.19,2.68,5.85,0
8.69,7.91,5.29,1
9.07,9.14,1.38,1
4.63,4.37,7.13,1
8.74,9.51,3.94,1
1.49,8.1,1.35,0
0.74,4.95,1.38,0
3.06,3.66,7.36,0
9.14,0.72,7.68,1
3.63,7.86,2.29,0
8.99,6.24,2.06,1
1.47,8.59,1.43,0
4.03,7.62,8.56,0
9.21,6.67,6.45,1
0.06,7.37,5.07,0
5.65,9.82,1.65,0
2.94,6.65,2.28,0
4.04,9.45,9.56,0
8.38,5.22,9.71,1
4.19,8.3,2.33,0
1.66,8.32,6.93,0
0.81,1.52,8.04,0
6.67,9.74,3.57,0
7.87,6.2,5.88,1
5.13,4.33,8.17,1
5.8,7.59,3.37,0
2.78,9.48,0.91,0
4.32,1.34,1.94,0
0.13,7.08,0.72,0
7.76,9.01,2.29,1
0.13,8.04,2.01,0
3.25,8.2,0.49,0
2.25,7.46,1.97,0
8.08,1.34,1.62,1
9.92,9.0,6.07,1
4.13,6.36,1.45,0
6.0,8.88,2.76,0
4.2,7.58,1.87,0
4.63,8.23,1.48,0
0.28,9.72,7.33,0
5.22,2.31,9.46,1
1.1,7.48,3.72,0
4.2,8.72,3.33,0
7.61,3.94,5.06,1
7.28,4.06,3.51,1
2.98,8.06,5.55,0
6.91,5.49,4.67,1
7.25,6.86,1.02,1
1.43,4.11,0.3,0
4.32,4.2,3.45,0
3.06,1.16,4.12,0
5.0,0.99,0.19,1
7.13,7.95,5.08,1
1.71,1.06,6.28,0
2.38,1.36,9.36,0
7.71,5.94,6.07,1
9.39,6.91,3.06,1
9.76,3.15,8.28,1
4.7,4.12,6.33,1
5.36,0.58,7.64,1
0.6,5.59,5.81,0
0.7,2.32,2.71,0
4.21,0.8,5.57,1
7.01,8.14,2.11,1
6.16,2.03,0.66,1
2.77,9.26,0.61,0
9.81,2.22,8.49,1
5.07,5.03,0.6,0
5.56,4.31,4.13,1
8.34,7.53,4.75,1
2.42,7.81,6.14,0
5.6,4.06,9.56,1
6.96,7.82,1.33,0
2.91,4.44,4.31,0
2.85,1.52,8.28,1
4.75,6.81,3.19,0
8.02,5.22,7.16,1
2.69,5.01,5.48,0
2.29,4.16,5.46,0
5.9,8.02,9.34,1
5.49,8.03,5.08,0
6.2,0.84,4.62,1
4.17,0.37,8.46,1
2.32,2.59,6.01,0
6.75,1.27,7.85,1
0.9,8.49,4.08,0
5.47,5.15,5.53,1
6.04,6.76,3.95,1
0.55,0.44,7.51,0
0.78,7.3,3.09,0
8.1,7.04,3.69,1
8.63,2.78,0.82,1
3.34,0.32,5.43,0
4.63,3.3,5.03,1
8.25,0.05,8.66,1
5.27,6.83,2.5,0
4.2,2.97,6.98,1
6.34,3.11,3.07,1
5.15,3.25,9.39,1
5.9,8.71,9.22,1
9.7,0.93,2.77,1
1.3,3.61,4.43,0
3.44,1.89,0.24,0
2.28,7.26,8.0,0
1.41,7.35,3.28,0
8.75,7.87,0.8,1
0.2,8.48,3.4,0
6.98,9.4,4.93,1
5.01,1.61,4.34,1
6.59,5.95,9.67,1
3.12,5.87,7.2,0
7.28,5.87,0.88,1
9.63,6.71,4.14,1
1.87,4.56,5.23,0
8.26,2.12,8.16,1
1.19,3.41,3.42,0
1.46,5.02,8.06,0
5.01,0.25,7.44,1
6.34,7.93,1.41,0
6.76,8.23,9.47,1
3.06,1.9,7.32,0
4.5,1.6,4.39,1
1.28,7.44,5.82,0
3.61,1.75,3.03,0
0.31,4.37,6.95,0
5.08,4.36,6.93,1
9.54,5.54,3.95,1
6.53,5.43,2.42,1
5.34,4.13,4.92,1
7.92,8.64,6.07,1
6.34,5.18,4.5,1
2.85,4.36,5.22,0
4.83,9.01,4.58,0
9.77,5.77,0.55,1
