X1,X2,X3,y
3.11,8.13,2.0,0
5.44,9.23,7.54,1
9.8,8.81,5.89,1
5.25,0.66,5.2,1
7.72,2.62,1.04,1
2.59,9.23,9.19,1
9.26,7.85,6.43,1
5.59,5.38,7.44,1
1.57,1.29,4.88,1
8.35,0.93,2.91,1
6.1,2.75,1.78,1
0.93,2.7,6.44,1
8.67,8.12,8.7,1
2.85,7.97,4.4,1
6.66,9.67,9.61,1
0.42,4.61,7.38,1
9.23,3.85,0.06,1
9.22,0.34,5.45,1
0.87,1.85,5.42,1
9.91,9.39,7.68,1
4.48,5.76,8.59,1
7.51,0.97,3.83,1
2.45,2.12,9.83,1
6.67,9.79,9.1,1
7.65,2.56,4.47,1
8.32,5.23,2.16,1
0.85,8.72,1.01,0
4.91,4.85,9.78,1
6.39,8.63,2.86,0
2.59,5.67,7.69,1
0.53,4.57,1.04,1
7.69,3.17,9.87,1
2.95,3.37,8.73,1
9.47,2.22,0.6,1
1.57,2.67,4.52,1
7.98,8.79,8.17,1
1.4,7.7,4.72,1
8.27,2.06,3.35,1
4.14,1.2,8.43,1
4.25,7.66,7.12,1
3.59,1.42,7.76,1
5.97,9.89,3.98,0
3.05,4.88,3.07,1
2.74,7.89,0.39,0
2.75,7.38,9.08,1
7.9,7.41,8.56,1
2.17,4.42,9.08,1
7.36,5.37,1.93,1
8.74,7.47,0.01,0
0.16,3.87,9.35,1
8.9,2.11,4.69,1
0.3,4.65,5.62,1
0.33,8.89,9.87,1
3.23,6.06,9.35,1
3.38,0.53,8.07,1
9.63,7.6,9.5,1
4.45,4.19,2.32,1
2.08,2.62,2.4,1
1.33,4.71,2.84,1
2.26,5.8,6.25,1
8.62,6.12,7.32,1
8.43,1.1,3.97,1
4.49,4.8,6.09,1
8.21,8.93,5.34,1
4.94,8.19,5.99,1
2.54,6.74,2.94,1
3.86,3.68,7.84,1
0.63,4.71,2.34,1
1.89,3.35,5.36,1
0.86,2.16,6.76,1
6.92,3.74,8.55,1
9.92,8.52,9.14,1
9.82,0.39,7.07,1
9.31,0.83,4.89,1
0.66,5.19,9.63,1
0.63,2.84,6.05,1
3.77,8.7,0.27,0
2.64,4.89,7.23,1
5.86,4.47,8.92,1
6.33,8.0,9.66,1
4.76,5.3,9.05,1
8.88,0.36,4.8,1
5.39,1.67,3.95,1
8.37,4.44,0.49,1
7.98,1.26,2.01,1
4.73,1.5,1.54,1
2.87,9.23,9.74,1
1.35,7.23,6.59,1
6.04,2.68,3.29,1
9.94,7.41,0.83,0
0.8,6.97,8.0,1
3.85,1.78,8.08,1
1.81,6.3,7.32,1
6.23,6.13,1.59,1
5.78,9.65,1.36,0
5.26,4.79,8.07,1
9.29,4.85,0.14,0
6.09,9.81,8.11,1
1.0,6.19,2.29,1
6.51,6.7,0.78,0
7.93,0.11,3.23,1
7.47,4.27,5.19,1
1.06,8.04,3.35,1
2.29,8.05,3.45,1
3.01,5.54,0.51,1
3.72,8.22,4.28,1
2.86,6.14,5.84,1
2.34,0.73,7.64,1
1.23,8.89,0.79,0
4.03,9.04,4.89,1
7.24,1.97,8.93,1
2.33,3.15,5.44,1
2.43,9.52,3.33,1
5.05,9.39,7.06,1
9.82,3.45,6.19,1
4.56,9.83,8.47,1
1.56,8.76,2.62,1
3.45,1.67,0.38,1
4.3,1.05,0.79,1
2.05,4.13,2.34,1
4.08,7.47,1.97,1
7.54,9.76,0.56,0
4.18,2.41,5.9,1
2.85,2.03,1.53,1
7.05,5.13,1.06,1
9.81,1.81,4.96,1
3.17,4.14,9.96,1
8.82,0.46,7.21,1
3.43,0.21,9.08,1
8.99,1.78,0.98,1
2.34,3.9,0.81,1
2.71,3.09,7.82,1
6.58,9.64,0.18,0
9.54,3.98,4.08,1
7.65,8.57,3.99,1
8.49,8.56,9.37,1
5.9,1.77,1.35,1
9.33,8.55,3.27,0
6.95,3.82,8.73,1
4.16,0.52,6.86,1
2.58,0.87,1.25,1
0.94,7.53,2.7,1
2.88,5.2,5.48,1
3.35,8.77,6.08,1
0.32,5.7,2.99,1
8.48,5.85,3.05,1
8.28,7.37,1.96,0
2.85,2.12,0.14,1
9.14,2.81,6.04,1
4.06,3.54,3.1,1
2.55,9.62,9.48,1
6.52,4.73,1.93,1
2.02,4.68,0.15,1
4.58,8.59,2.74,1
9.63,1.18,8.78,1
6.43,8.55,4.58,1
5.3,3.32,0.47,1
9.33,8.46,7.49,1
4.54,1.62,7.95,1
9.83,6.16,3.74,1
7.64,1.91,9.14,1
6.99,1.11,4.05,1
5.7,0.07,8.65,1
7.79,2.02,8.05,1
9.68,2.35,5.68,1
3.95,2.32,1.12,1
5.03,9.09,3.98,1
8.76,6.8,5.77,1
4.65,0.89,9.4,1
7.24,3.67,8.15,1
2.53,6.53,3.46,1
3.34,3.51,2.3,1
7.85,2.04,7.45,1
4.88,6.06,6.58,1
7.79,1.78,5.43,1
3.05,6.35,7.75,1
5.11,7.38,7.6,1
0.02,9.29,7.75,1
1.9,8.59,2.41,1
5.51,1.47,1.2,1
2.44,4.79,3.98,1
7.9,7.77,0.26,0
7.6,6.07,0.32,0
1.23,2.51,0.17,1
4.7,0.38,9.43,1
4.68,6.92,1.96,1
2.88,0.48,7.18,1
7.16,6.09,1.18,0
7.35,3.18,1.44,1
7.2,9.49,4.27,0
5.96,6.93,5.87,1
1.71,5.56,6.78,1
9.54,6.96,8.05,1
5.92,6.7,4.35,1
7.55,6.75,1.88,1
6.25,8.47,2.92,0
6.57,4.4,9.55,1
1.26,4.91,9.24,1
3.72,3.02,0.56,1
1.75,3.28,2.51,1
8.26,7.08,1.33,0
7.77,9.67,2.19,0
5.8,7.16,9.89,1
5.77,7.67,9.75,1
3.15,1.42,6.67,1
1.4,4.55,2.86,1
8.46,1.62,3.12,1
4.5,1.5,5.08,1
8.21,3.96,4.21,1
7.28,2.45,4.22,1
8.24,9.2,8.89,1
9.84,9.09,8.73,1
6.98,2.24,3.21,1
1.48,5.74,0.46,1
6.71,9.7,1.65,0
7.83,7.65,6.35,1
2.43,3.35,4.1,1
2.27,2.52,7.28,1
3.58,2.62,1.33,1
9.18,2.63,7.82,1
4.7,8.39,2.05,0
6.4,5.87,5.49,1
0.64,3.74,1.04,1
5.5,5.81,2.74,1
8.8,1.62,2.97,1
3.54,2.64,8.53,1
9.0,7.57,7.15,1
9.81,0.36,3.64,1
3.69,7.66,8.96,1
4.82,4.24,8.96,1
9.51,9.55,9.73,1
8.44,4.3,8.25,1
8.35,6.78,5.06,1
5.66,2.44,5.58,1
2.62,9.93,6.68,1
8.04,7.23,7.39,1
7.0,1.33,3.79,1
4.23,0.2,8.48,1
5.29,9.76,6.19,1
9.65,7.51,1.98,0
4.94,7.8,6.77,1
9.87,4.19,9.19,1
7.84,8.72,6.1,1
9.56,7.04,9.73,1
1.17,2.73,0.18,1
8.15,5.26,2.34,1
6.23,3.72,9.36,1
5.67,8.0,7.44,1
4.65,8.81,7.4,1
3.14,7.84,6.12,1
0.68,5.62,0.82,1
4.44,0.51,9.86,1
7.36,7.78,0.21,0
6.13,3.72,3.15,1
9.04,6.41,3.66,1
5.95,3.19,1.57,1
4.87,7.39,6.06,1
8.36,4.03,5.38,1
8.55,4.84,1.01,1
5.3,5.74,8.42,1
5.1,1.07,9.72,1
4.02,2.81,9.59,1
2.08,4.61,3.2,1
0.94,2.86,5.79,1
6.46,9.49,7.47,1
3.24,7.42,6.29,1
1.38,1.85,6.7,1
0.18,5.92,5.19,1
3.57,2.37,2.26,1
8.85,8.76,2.08,0
7.75,5.45,4.66,1
1.96,5.05,5.09,1
9.16,3.21,3.95,1
9.45,3.05,1.25,1
1.13,0.19,2.77,1
6.06,2.55,8.75,1
9.39,0.95,7.39,1
6.1,0.89,9.6,1
5.84,9.41,7.97,1
3.98,9.54,2.11,0
9.37,7.89,9.06,1
6.0,6.89,9.58,1
2.4,5.03,8.51,1
8.4,3.7,3.17,1
5.38,2.84,2.13,1
2.07,7.49,2.24,1
1.44,6.91,2.41,1
0.91,5.89,4.6,1
8.94,4.99,2.45,1
8.08,0.65,2.14,1
6.49,2.55,8.76,1
2.76,4.58,6.12,1
3.19,1.13,6.48,1
2.41,7.69,0.66,0
5.49,0.43,1.17,1
9.66,9.04,0.27,0
4.09,4.27,0.86,1
2.21,2.47,3.97,1
8.91,2.55,1.33,1
4.76,8.07,8.97,1
2.52,2.69,2.5,1
6.17,7.83,9.45,1
2.77,8.39,2.05,1
3.2,0.72,8.73,1
5.22,6.12,1.71,1
8.01,3.72,1.46,1
4.26,5.6,0.39,1
3.22,6.5,9.36,1
4.56,9.69,5.96,1
0.39,5.71,1.48,1
2.37,0.47,4.5,1
1.99,2.97,2.0,1
1.95,8.32,5.95,1
7.71,7.66,5.66,1
6.73,2.12,5.57,1
2.58,1.89,8.01,1
9.01,5.37,5.27,1
5.45,8.01,5.3,1
5.57,2.85,7.95,1
5.55,6.91,9.66,1
6.03,1.44,7.94,1
1.75,0.13,6.51,1
3.34,4.07,8.22,1
1.34,4.58,9.25,1
8.11,3.21,7.43,1
4.66,8.97,0.95,0
0.14,6.41,8.89,1
4.46,1.73,9.95,1
0.89,6.75,7.57,1
8.93,3.4,8.15,1
0.52,9.65,9.77,1
4.87,4.27,7.86,1
7.46,7.24,9.98,1
5.37,6.0,5.11,1
2.17,0.15,5.02,1
5.57,4.24,6.81,1
7.81,6.8,0.54,0
8.4,4.78,7.37,1
6.5,8.94,6.28,1
3.46,8.16,9.44,1
2.58,2.53,4.56,1
5.23,5.86,6.63,1
1.64,1.99,0.14,1
1.14,1.58,6.12,1
4.6,2.37,0.18,1
6.53,2.77,9.36,1
6.15,6.45,6.24,1
5.28,7.0,0.13,0
0.78,6.82,5.28,1
1.87,3.32,4.2,1
6.24,1.52,4.28,1
0.93,5.96,3.64,1
6.81,1.4,2.94,1
8.76,8.15,2.68,0
7.87,1.35,5.35,1
3.34,9.06,6.8,1
6.35,9.01,3.04,0
2.71,1.15,2.72,1
7.68,9.63,1.28,0
1.98,8.91,0.93,0
6.23,5.89,6.48,1
5.4,2.94,9.74,1
5.7,2.7,1.57,1
4.7,5.84,6.89,1
6.37,4.42,2.28,1
5.02,8.11,4.55,1
6.9,1.66,8.8,1
2.55,6.99,0.13,0
5.55,9.04,0.27,0
2.36,3.52,0.71,1
6.35,5.04,3.52,1
5.09,9.93,6.33,1
7.76,9.84,5.58,1
7.99,7.93,6.04,1
7.46,3.79,1.05,1
1.14,8.46,9.03,1
5.19,9.81,1.26,0
8.07,5.56,9.44,1
4.96,0.46,8.25,1
0.72,6.03,2.96,1
8.68,6.28,3.84,1
3.75,9.02,6.36,1
7.26,6.57,7.88,1
5.24,8.27,6.22,1
8.51,5.64,6.37,1
7.73,0.2,4.8,1
1.7,5.69,7.2,1
7.57,4.77,0.6,1
3.91,7.54,0.87,0
0.27,2.26,8.15,1
3.29,0.68,4.39,1
4.56,0.15,9.73,1
0.24,6.68,9.7,1
1.62,5.36,3.14,1
4.29,4.95,1.1,1
8.88,1.51,3.18,1
8.92,1.93,9.53,1
8.57,5.06,9.45,1
7.83,3.49,0.99,1
9.15,8.64,7.34,1
7.26,4.6,7.45,1
5.99,8.09,1.81,0
0.08,5.03,1.26,1
5.69,2.63,4.99,1
7.34,7.31,2.28,0
7.33,2.92,5.39,1
0.01,6.23,1.24,1
4.42,2.4,6.44,1
2.33,3.65,7.0,1
6.26,8.82,0.41,0
4.45,1.93,9.23,1
2.37,8.69,4.42,1
6.4,0.69,6.19,1
6.69,3.13,9.57,1
7.36,1.42,3.52,1
6.33,8.42,9.44,1
1.49,8.25,2.49,1
2.63,4.69,2.75,1
1.2,2.04,4.96,1
6.67,0.22,6.75,1
0.29,6.25,3.48,1
7.37,4.5,8.22,1
3.27,9.42,3.3,0
7.32,5.06,3.25,1
1.31,6.08,8.73,1
9.23,0.58,2.26,1
4.78,3.42,3.17,1
1.7,2.82,2.1,1
4.93,6.86,0.56,0
5.64,7.83,4.4,1
0.24,0.25,1.26,1
4.9,0.83,3.08,1
1.48,9.33,5.09,1
5.04,7.88,0.09,0
0.28,7.05,1.06,1
4.81,2.58,8.95,1
1.12,6.1,2.61,1
7.17,7.65,2.89,1
7.24,3.28,4.42,1
9.44,2.41,7.71,1
1.3,5.22,8.73,1
8.94,3.6,4.2,1
5.73,9.02,9.23,1
7.52,9.15,2.45,0
0.37,0.06,0.23,1
6.8,4.8,5.66,1
5.41,3.23,7.6,1
3.11,0.01,4.72,1
2.73,7.27,6.29,1
2.33,8.16,2.49,1
1.57,9.5,8.59,1
8.35,9.48,2.68,0
5.32,4.01,0.43,1
2.38,5.92,1.89,1
0.11,5.0,2.88,1
5.72,2.03,8.77,1
9.26,8.19,2.93,0
7.67,8.5,7.88,1
7.1,3.08,0.93,1
4.55,4.34,3.83,1
0.47,9.4,6.51,1
1.3,3.74,2.13,1
8.69,1.14,0.65,1
2.95,5.81,1.47,1
0.84,1.13,3.6,1
3.14,1.08,6.44,1
8.99,3.86,0.69,1
9.5,3.83,0.84,1
1.15,0.13,3.29,1
10.0,2.61,7.41,1
0.4,1.4,1.1,1
7.32,7.87,0.67,0
4.78,7.53,1.83,1
0.11,4.04,3.15,1
3.0,7.09,9.98,1
9.17,0.26,1.5,1
1.73,0.4,2.82,1
2.29,2.6,1.32,1
1.02,9.68,9.3,1
9.85,9.68,2.7,0
9.59,3.96,6.38,1
6.77,7.43,1.08,0
2.48,0.16,2.87,1
3.33,7.01,1.97,1
5.28,2.54,4.04,1
3.08,4.1,7.81,1
1.09,0.32,1.14,1
5.56,5.49,9.01,1
5.87,7.9,9.96,1
5.38,6.29,3.52,1
0.35,1.06,9.21,1
5.13,2.94,5.23,1
4.76,1.47,0.74,1
7.37,3.7,7.48,1
0.64,0.41,5.2,1
1.77,5.97,1.16,1
3.24,5.48,5.14,1
7.84,2.26,3.88,1
3.62,7.66,1.33,0
7.03,8.92,0.38,0
3.58,9.55,3.12,0
0.83,3.23,0.88,1
0.12,4.9,0.6,1
2.95,7.85,5.15,1
0.71,5.99,3.23,1
1.55,3.45,3.58,1
9.03,1.74,3.92,1
3.0,0.55,5.98,1
7.98,1.87,5.64,1
6.24,4.4,6.37,1
1.23,1.26,1.24,1
8.13,4.32,1.82,1
2.22,3.54,6.0,1
2.37,4.44,2.21,1
7.07,2.33,5.74,1
7.87,5.41,8.09,1
0.27,4.79,1.12,1
2.14,7.88,5.18,1
5.92,9.66,0.14,0
9.07,7.29,5.92,1
6.92,2.22,8.7,1
6.83,0.39,0.66,1
4.91,2.1,2.91,1
4.78,8.0,3.37,1
6.08,4.63,2.24,1
2.59,0.1,4.8,1
1.91,6.54,9.87,1
1.54,4.22,1.05,1
3.47,3.05,5.53,1
3.07,6.33,5.31,1
2.52,8.21,8.95,1
5.46,0.86,4.13,1
3.23,5.42,4.67,1
1.56,3.88,1.93,1
9.52,8.68,8.13,1
5.26,4.69,9.52,1
3.1,2.42,0.85,1
0.9,4.05,1.36,1
9.02,8.95,0.26,0
8.71,8.41,1.43,0
0.94,0.34,2.95,1
8.22,7.85,4.2,1
7.29,6.52,6.08,1
5.79,1.92,5.91,1
2.19,8.81,8.5,1
0.28,1.67,9.97,1
5.26,2.75,5.42,1
1.59,9.71,4.88,1
6.06,5.8,3.11,1
8.18,4.35,0.53,1
5.96,4.2,0.58,1
7.88,3.21,3.02,1
9.13,9.2,3.41,0
9.62,0.27,8.0,1
1.49,0.59,8.52,1
6.35,0.72,8.64,1
8.1,2.56,9.09,1
3.98,4.36,4.8,1
0.62,3.75,9.16,1
6.38,3.37,5.25,1
7.15,9.34,6.49,1
4.53,1.34,7.74,1
4.58,0.31,6.37,1
3.66,7.57,0.8,0
4.8,4.25,5.61,1
4.25,7.06,9.55,1
8.01,6.32,7.07,1
0.2,6.78,4.0,1
1.36,1.8,3.89,1
8.42,8.08,4.86,1
6.44,8.78,4.4,1
3.25,0.25,8.22,1
7.1,5.97,6.57,1
6.8,5.35,7.99,1
8.02,5.83,1.77,1
6.91,7.42,0.44,0
4.8,1.36,8.27,1
5.66,0.16,1.57,1
0.2,5.82,2.05,1
8.08,6.77,5.4,1
9.1,8.04,3.17,0
4.31,9.54,7.62,1
6.53,3.78,2.35,1
6.24,1.59,2.49,1
6.7,6.87,2.17,1
9.33,6.83,9.1,1
2.28,9.95,0.62,0
5.17,8.79,4.13,1
2.34,8.71,5.44,1
0.75,4.83,8.94,1
0.16,5.55,5.09,1
5.5,2.35,6.89,1
3.27,0.82,8.34,1
7.08,0.6,1.01,1
2.4,3.76,9.17,1
9.9,0.83,2.2,1
4.7,6.68,7.12,1
3.27,1.23,0.99,1
3.48,6.16,0.08,1
3.18,4.28,9.82,1
5.43,4.0,2.0,1
8.45,9.33,2.73,0
9.14,8.38,4.36,1
6.09,5.37,0.56,1
0.39,7.4,4.74,1
5.76,2.1,5.67,1
5.65,5.38,4.84,1
5.97,7.6,8.17,1
8.71,6.38,0.05,0
7.93,9.04,9.58,1
7.37,5.35,5.52,1
8.56,6.65,2.26,1
6.82,1.39,9.7,1
1.8,7.43,9.62,1
6.06,8.17,5.09,1
1.43,2.06,8.48,1
7.0,3.85,8.81,1
0.8,1.78,7.44,1
1.07,5.83,4.56,1
5.69,6.62,5.5,1
5.54,7.12,9.8,1
4.48,4.11,2.45,1
1.74,4.2,6.21,1
9.43,1.75,1.51,1
4.23,1.77,2.29,1
1.82,5.41,6.17,1
0.5,8.02,8.74,1
5.78,0.96,9.84,1
1.21,3.0,3.81,1
9.6,5.01,7.57,1
7.15,4.75,2.18,1
7.88,4.57,9.68,1
3.56,2.97,5.43,1
3.76,0.53,1.61,1
8.73,0.7,5.38,1
4.98,2.19,2.35,1
4.96,3.41,4.83,1
5.68,2.98,4.54,1
6.58,9.06,6.57,1
8.22,3.63,0.1,1
3.77,9.63,5.17,1
2.4,0.71,1.96,1
9.8,1.99,6.91,1
0.14,3.39,2.71,1
7.85,8.99,9.17,1
5.16,2.52,3.75,1
4.02,0.22,0.6,1
4.89,2.31,0.69,1
9.3,6.82,9.78,1
7.0,1.17,6.3,1
9.29,0.48,6.89,1
5.27,4.74,8.46,1
2.2,0.11,6.66,1
6.23,3.1,8.29,1
2.81,5.51,9.38,1
0.28,4.01,7.1,1
0.25,5.2,9.6,1
8.49,4.65,4.76,1
5.92,7.25,0.37,0
8.02,3.0,1.61,1
2.55,6.51,3.84,1
4.53,1.67,9.68,1
4.02,4.06,8.59,1
8.83,6.77,2.25,0
1.97,8.24,1.57,0
5.42,7.34,4.4,1
5.27,6.38,8.25,1
8.81,1.42,2.51,1
3.24,7.68,2.49,1
6.75,8.4,0.11,0
3.67,7.56,6.12,1
5.95,5.76,7.59,1
9.2,4.55,3.44,1
9.9,2.3,6.2,1
2.06,4.45,7.51,1
2.46,2.03,6.63,1
8.14,7.35,9.85,1
2.61,3.45,7.98,1
6.55,0.12,9.9,1
1.6,7.44,3.77,1
5.16,2.79,8.82,1
1.54,9.96,5.12,1
0.28,2.32,7.08,1
3.96,1.38,2.61,1
4.45,0.28,0.16,1
3.53,5.69,4.93,1
8.42,2.09,8.87,1
8.25,7.1,9.27,1
7.97,0.28,7.19,1
2.86,3.73,3.58,1
2.4,6.71,4.07,1
0.48,1.56,8.47,1
4.86,2.93,9.24,1
1.83,2.82,4.15,1
8.88,4.6,1.46,1
4.77,3.14,9.76,1
7.62,8.01,7.31,1
1.32,0.61,6.34,1
2.75,0.9,3.1,1
4.2,9.36,2.22,0
0.42,6.43,0.77,1
8.68,8.83,4.09,1
9.98,7.1,1.41,0
3.25,3.76,7.6,1
9.16,1.87,8.88,1
4.61,8.92,0.38,0
2.73,8.54,1.56,0
1.81,8.87,1.25,0
0.23,2.14,2.23,1
3.1,9.45,8.95,1
7.31,5.5,0.4,0
0.45,5.49,8.16,1
6.24,1.7,5.42,1
4.87,9.5,2.89,0
6.45,0.88,4.61,1
8.19,7.58,0.86,0
9.35,6.28,5.1,1
3.9,9.42,1.37,0
5.69,2.37,2.05,1
4.45,5.94,1.02,1
0.61,2.84,1.69,1
5.19,4.01,1.76,1
9.02,6.33,4.03,1
6.34,6.23,9.03,1
4.31,5.75,6.64,1
4.78,1.63,8.89,1
0.98,1.11,4.94,1
4.18,1.69,8.0,1
5.51,3.68,4.0,1
5.37,2.38,0.55,1
7.79,6.38,6.37,1
5.79,3.63,1.03,1
9.43,9.24,1.71,0
4.29,5.55,3.36,1
1.6,5.07,7.19,1
2.97,2.99,9.49,1
2.89,6.15,5.04,1
0.08,0.65,1.56,1
3.75,1.66,6.76,1
3.86,1.67,7.79,1
7.31,9.44,7.44,1
0.69,2.45,7.58,1
6.03,5.93,7.98,1
4.16,4.36,3.45,1
6.55,3.97,3.57,1
8.7,7.66,3.58,1
2.82,6.61,7.38,1
9.33,6.63,2.59,1
4.31,0.04,6.3,1
1.9,0.51,0.33,1
8.15,2.17,1.25,1
4.21,4.08,1.33,1
2.46,8.69,7.5,1
5.87,3.01,0.98,1
2.95,4.33,8.83,1
9.96,8.51,5.45,1
0.69,7.04,5.24,1
9.86,4.36,9.71,1
0.81,2.4,0.49,1
0.3,2.03,0.98,1
1.88,7.85,1.47,0
1.81,2.54,3.9,1
1.26,5.68,8.82,1
6.33,7.92,8.69,1
0.58,9.06,6.19,1
9.72,4.47,1.51,1
4.69,6.93,8.63,1
2.16,7.34,2.59,1
7.01,5.77,8.15,1
7.29,6.24,8.65,1
8.28,1.09,8.0,1
9.31,7.58,4.66,1
5.32,3.81,8.95,1
6.8,5.26,1.25,1
9.27,6.91,0.16,0
7.43,4.3,5.71,1
1.36,3.54,1.11,1
2.28,0.28,5.1,1
5.06,4.91,5.48,1
0.48,3.52,4.8,1
3.57,4.29,1.78,1
8.55,5.25,7.34,1
7.53,6.75,3.85,1
5.67,8.09,4.34,1
0.78,9.2,8.35,1
5.68,8.81,7.49,1
5.13,0.71,6.79,1
8.81,9.55,8.34,1
2.94,0.56,6.0,1
2.84,6.43,7.2,1
4.67,8.35,3.64,1
4.64,1.17,3.6,1
7.76,2.61,5.97,1
6.98,7.46,0.7,0
3.08,3.69,9.31,1
9.31,1.83,2.55,1
0.91,2.73,9.56,1
7.9,7.09,6.0,1
2.18,3.0,4.33,1
5.24,6.12,0.14,0
5.53,1.3,4.52,1
2.77,3.28,5.27,1
4.34,9.47,4.27,1
7.58,7.42,4.06,1
4.51,8.29,3.02,1
4.63,1.34,1.45,1
8.97,7.93,3.26,0
0.1,2.91,0.74,1
8.23,9.0,9.13,1
7.53,8.19,4.61,1
5.93,6.62,9.24,1
1.31,0.81,3.49,1
1.76,7.98,4.83,1
3.21,8.84,8.36,1
5.12,6.58,4.68,1
4.02,1.86,6.66,1
1.79,6.15,2.0,1
7.37,3.28,3.65,1
1.23,7.73,9.51,1
4.85,9.9,6.67,1
9.94,9.41,4.85,0
2.13,9.73,9.04,1
3.36,1.49,0.88,1
4.09,9.68,7.85,1
2.25,4.42,0.08,1
9.32,8.01,7.95,1
2.06,7.1,4.83,1
5.83,0.48,8.97,1
9.98,8.74,7.54,1
5.84,5.49,7.25,1
3.48,8.76,2.19,0
6.68,6.77,7.93,1
6.94,6.31,5.22,1
7.08,2.59,7.21,1
1.98,1.99,4.22,1
4.77,1.23,9.13,1
2.89,0.99,9.36,1
4.31,7.53,8.66,1
3.01,8.66,2.92,1
3.07,5.67,1.92,1
3.48,5.86,5.37,1
8.03,7.36,4.48,1
6.44,3.07,4.33,1
2.05,3.49,2.71,1
3.77,1.72,6.51,1
1.94,0.93,5.34,1
9.17,2.73,9.37,1
3.89,4.58,7.92,1
7.36,4.22,5.97,1
4.8,0.42,5.38,1
3.59,0.31,0.96,1
2.59,3.39,7.75,1
8.45,2.05,2.47,1
0.82,9.89,7.21,1
4.17,4.78,7.55,1
4.3,4.84,3.95,1
9.34,5.93,1.99,1
8.06,1.37,7.27,1
0.04,4.08,1.77,1
1.96,4.42,0.33,1
1.65,0.69,8.45,1
6.37,4.68,9.17,1
6.41,2.69,8.12,1
0.91,5.22,2.75,1
2.82,9.19,0.57,0
8.98,1.91,8.96,1
3.06,9.26,6.51,1
6.72,2.06,0.57,1
6.23,1.49,9.68,1
3.76,7.82,6.25,1
7.81,1.73,9.89,1
7.29,9.49,7.63,1
0.47,5.83,7.28,1
7.92,9.36,8.96,1
9.01,7.74,2.76,0
9.12,4.26,3.34,1
6.44,1.61,0.08,1
4.02,3.2,0.11,1
1.9,5.27,2.51,1
2.7,6.36,9.57,1
9.65,5.81,1.69,1
6.27,3.44,9.15,1
7.25,1.96,2.2,1
5.86,1.59,4.19,1
4.05,2.65,4.63,1
4.3,9.33,7.83,1
